date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:13	11254/11254	---M--	200	added ('OK')	application/pdf	etag:%221c6a3cb6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2071.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2071.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:14	19110/19110	---M--	200	added ('OK')	application/pdf	etag:%22e9f43bb6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2070.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2070.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:14	14014/14014	---M--	200	added ('OK')	application/pdf	etag:%223eb83cb6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2072.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2072.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:16	20819/20819	---M--	200	added ('OK')	application/pdf	etag:%22712d3db6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2073.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2073.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:16	16804/16804	---M--	200	added ('OK')	application/pdf	etag:%22a4a23db6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2074.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2074.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:16	12555/12555	---M--	200	added ('OK')	application/pdf	etag:%22a7713872275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2076.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2076.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:18	29465/29465	---M--	200	added ('OK')	application/pdf	etag:%22d7173eb6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2075.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2075.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:19	15900/15900	---M--	200	added ('OK')	application/pdf	etag:%228a2b52d67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2078.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2078.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:19	21442/21442	---M--	200	added ('OK')	application/pdf	etag:%22a6674172275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2077.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2077.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:19	15409/15409	---M--	200	added ('OK')	application/pdf	etag:%22df1758d67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2079.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2079.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:19	11881/11881	---M--	200	added ('OK')	application/pdf	etag:%22846caa70275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%208.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%208.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:23	17713/17713	---M--	200	added ('OK')	application/pdf	etag:%22d8675dd67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2080.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2080.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:24	16001/16001	---M--	200	added ('OK')	application/pdf	etag:%22841587d67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2081.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2081.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:24	12340/12340	---M--	200	added ('OK')	application/pdf	etag:%22c524a72275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2082.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2082.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:25	9570/9570	---M--	200	added ('OK')	application/pdf	etag:%2230e375189065d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2083.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2083.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:25	13082/13082	---M--	200	added ('OK')	application/pdf	etag:%22da7c5272275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2084.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2084.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:26	11225/11225	---M--	200	added ('OK')	application/pdf	etag:%22dbe45a72275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2085.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2085.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:26	17394/17394	---M--	200	added ('OK')	application/pdf	etag:%226eb44b6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2086.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2086.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:27	10642/10642	---M--	200	added ('OK')	application/pdf	etag:%226fc141b6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2087.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2087.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:27	7404/7404	---M--	200	added ('OK')	application/pdf	etag:%2275766372275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2088.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2088.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:28	7569/7569	---M--	200	added ('OK')	application/pdf	etag:%22abc6c72275dd21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2089.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2089.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:29	15877/15877	---M--	200	added ('OK')	application/pdf	etag:%22894e2db6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%209.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%209.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:30	14668/14668	---M--	200	added ('OK')	application/pdf	etag:%2265a98cd67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2090.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2090.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:30	10641/10641	---M--	200	added ('OK')	application/pdf	etag:%2261216ed67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2091.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2091.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:30	12464/12464	---M--	200	added ('OK')	application/pdf	etag:%2227c375d67f66d21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2092.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2092.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:30	15880/15880	---M--	200	added ('OK')	application/pdf	etag:%22a23642b6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2093.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Law%2093.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:33	14490/14490	---M--	200	added ('OK')	application/pdf	etag:%224cbd43b6f89ad21:23e1%22	http://www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Preface.pdf	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/files/2017Laws/PDF/Laws/Preface.pdf	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
17:47:34	21548/21548	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2017:47:31%20GMT	http://www.ecatsbridge.com/documents/docdefault.asp	E:/bridge/sistemeJuniori/juniori%202017/arbitraj/legi%202017/www.ecatsbridge.com/documents/docdefault.html	(from http://www.ecatsbridge.com/documents/docdefault.asp?page=Laws&start=c%3A%5Cinetpub%5Cwwwroot%5Cecatsbridge%5Cdocuments%5Cfiles%5C2017Laws%2FPDF)
